pur	V	pur.	V_odd	пир	feast	x	
pus	N	pus.	N_odd	все	everybody	x	
pus	N	pus.	N_odd	целый	whole	x	
pus	V	pus.	V_odd	открыть	open	x	
pus	V	pus.	V_odd	целый	whole	x	
pusen	N	pusen.	N_even	все	everybody	x	
pusen	N	pusen.	N_even	всё	everything	x	
pusm	V	pusm.	V_odd	вылечиться	be.cured	x	
pusən	ADJ	pusən.|pusn.	ADJ_even	целый	whole	x	
putra	V	putra.	V_even	скрыть	hide	c	
puw	V	puw.	V_odd	держать	hold	x	
puw	V	puw.	V_odd	схватить	grab	x	
puwl	V	puwl.	V_odd	купаться	bathe	x	
puwl	V	puwl.	V_odd	мыться	wash	x	
puwt	V	puwt.	V_odd	долбить	hammer	x	
puŋ	N	puŋ.	N_odd	богатство	wealth	x	
puŋ	N	puŋ.	N_odd	чурка	chunk	x	
puŋk	N	puŋk.	N_odd	голова/зуб		x	
pāl	N	pāl.	N_odd	сторона	side	x	
pāul	N	pāul.	N_even	посёлок	village	x	
pēriɣt	V	pēriɣt.	V_even	говорить	speak	x	
pērmt	V	pērmt.	V_odd	обернуть	wrap	x	
pōx	N	pōx.	N_odd	бок	side	x	
pūl	N	pūl.	N_odd	кусочек	piece	x	
pūs	V	pūs.	V_odd	открыть	open	x	
pūs	V	pūs.	V_odd	целый	whole	x	
pə	N	pə.	N_odd	сын	son	x	
pəɣ	N	pəɣ.	N_odd	сын	son	x	
pəɣriɕ	N	pəɣriɕ.	N_even	мальчик	boy	x	
pаl	N	pаl.	N_even	сторона	side	x	
r	ADJ	r.	ADJ_even	русский	Russian	x	
rampəŋ	ADJ	rampəŋ.|rampŋ.	ADJ_even	парящий	soaring	c	
rat	N	rat.	N_odd	бить	hit	x	
raŋn	V	raŋn.	V_odd	затухать	fade	c	
raɣ	V	raɣ.	V_odd	падать	fall	x	
rep	V	rep.	V_odd	метать	throw	c	
reəɣ	N	reəɣ.|reɣ.	N_even	жар	heat	x	
ropita	V	ropita.	V_odd	работать	work	x	
rot	V	rot.	V_odd	спокойный	calm	x	
row	N	row.	N_odd	разрешённый	permitted	x	
row	V	row.	V_odd	можно	possible	x	
row	V	row.	V_odd	надо	is.needed	x	
row	V	row.	V_odd	разрешать	allow	x	
roŋx	V	roŋx.	V_odd	крикнуть	shout	x	
ráɣāt	V	ráɣāt.	V_odd	упасть	fall	x	
rōt	V	rōt.	V_odd	спокойный	calm	x	
saj	N	saj.	N_odd	длина	length	x	
sajk	V	sajk.	V_odd	трезвый	sober	x	
sakari	N	sakari.	N_odd	сахары		x	
sakw	N	sakw.	N_odd	Ляпин		x	
sakw	V	sakw.	V_odd	кусок	piece	x	
sakw	V	sakw.	V_odd	сломать	break	x	
sal	N	sal.	N_odd	олень	deer	x	
sali	N	sali.	N_even	Олень		x	
sali	N	sali.	N_even	много	many	x	
sali	N	sali.	N_even	олень	deer	x	
salij	N	salij.	N_even	олень	deer	x	
sali̊	N	sali̊.	N_even	олень	deer	x	
sam	N	sam.	N_odd	уголок	corner	x	
samim	N	samim.	N_even	глаз	eye	x	
samliŋ	ADJ	samliŋ.	ADJ_even	звонкий	ringing	x	
sampilt	V	sampilt.	V_even	заметить	notice	x	
sans	V	sans.	V_odd	коленопреклониться	kneel	x	
sapta	N	sapta.	N_even	циновка	mat	x	
sar	ADJ	sar.	ADJ_odd	ранний	early	x	
sar	N	sar.	N_odd	HORT		x	
sar	N	sar.	N_odd	потом	then	x	
sar	N	sar.	N_odd	ранний	early	x	
sari	ADJ	sari.	ADJ_even	истинный	true	x	
sart	V	sart.	V_odd	перед	in.front.of	x	
sasɣa	N	sasɣa.	N_even	родственник	relative	x	
sav	N	sav.	N_odd	лень	laziness	x	
saw	ADJ	saw.	ADJ_odd	ленивый	lazy	x	
saw	ADJ	saw.	ADJ_odd	старый	old	x	
saw	N	saw.	N_odd	старый	old	x	
saw	V	saw.	V_odd	много	many	x	
sawa	V	sawa.	V_even	мучиться	suffer	x	
saŋkw	V	saŋkw.	V_odd	поясница	lower.back	x	
saŋxwat	N	saŋxwat.	N_even	тетива	bowstring	x	
saɣr	V	saɣr.	V_odd	срубить	chop.down	x	
saɣumt	V	saɣumt.	V_even	сломать	break	x	
semel	ADJ	semel.	ADJ_even	чёрный	black	x	
seml	ADJ	seml.	ADJ_odd	чёрный	black	x	
seməl	ADJ	seməl.|seml.	ADJ_even	чёрный	black	x	
seri	N	seri.	N_even	глухой	deaf	x	
seri	N	seri.	N_even	личинки(мухи)		x	
set	V	set.	V_odd	вырваться	break.free	x	
setap	N	setap.	N_even	нитки	threads	x	
sip	V	sip.	V_odd	чмокать	smack	x	
sipɣ	V	sipɣ.	V_odd	чмокать	smack	x	
sir	ADJ	sir.	ADJ_odd	разный	different	x	
sir	N	sir.	N_odd	вид	view	x	
sir	N	sir.	N_odd	шест	pole	x	
siraj	N	siraj.	N_even	меч	sword	x	
siram	N	siram.	N_even	кусок	piece	x	
sis	N	sis.	N_odd	назад	back	x	
sisi	ADJ	sisi.	ADJ_even	попутный	same.direction	x	
sisi	N	sisi.	N_even	спина	back	x	
sol'	N	sol'.	N_odd	правда	truth	x	
solti	N	solti.	N_even	солдат	soldier	x	
soma	N	soma.	N_even	прямо	straight	x	
sopak	N	sopak.	N_even	сапоги	boots	x	
sopam	N	sopam.	N_even	могила	grave	c	
sor	N	sor.	N_odd	золото	gold	x	
sor	N	sor.	N_odd	стебель	stem	c	
sorn	N	sorn.	N_odd	1SG		x	
sorn	N	sorn.	N_odd	золото	gold	x	
sorn	N	sorn.	N_odd	золотой	golden	x	
sorumpat	V	sorumpat.	V_odd	умирать	die	x	
sorup	N	sorup.	N_even	лось	moose	x	
sos	N	sos.	N_odd	тысяча	thousand	x	
sow	N	sow.	N_odd	шкура	skin	x	
sowt	N	sowt.	N_odd	набирушка		x	
sowər	N	sowər.|sowr.	N_even	заяц	hare	x	
sox	N	sox.	N_odd	всех	everyone	x	
soxt	V	soxt.	V_odd	свернуть	roll	x	
sui	V	sui.	V_even	звук	sound	x	
sul'int	V	sul'int.	V_even	скакать	jump	x	
sul'ja	N	sul'ja.	N_even	бутылка	bottle	c	
sulil	N	sulil.	N_even	нагреться	warm.up	x	
sulint	V	sulint.	V_even	скакать	jump	x	
sult	N	sult.	N_odd	скачка	race	x	
sultm	N	sultm.	N_odd	искра	spark	x	
sun	N	sun.	N_odd	нарта	sledge	x	
sun'	V	sun'.	V_odd	богатый	rich	x	
sune	N	sune.	N_even	сани	sledge	x	
suns	V	suns.	V_odd	Смотреть		x	
suns	V	suns.	V_odd	видеть	see	x	
suns	V	suns.	V_odd	сказать	say	x	
sunt	N	sunt.	N_odd	нарта	sledge	x	
sunt	N	sunt.	N_odd	отверстие	hole	x	
sunt	N	sunt.	N_odd	сунт		x	
surum	ADJ	surum.	ADJ_even	твёрдый	hard	x	
sus	V	sus.	V_odd	наблюдать	observe	x	
sus	V	sus.	V_odd	смотреть	look	x	
sām	N	sām.	N_odd	уголок	corner	x	
sār	N	sār.	N_odd	HORT		x	
sāt	N	sāt.	N_odd	семь	seven	x	
sāw	N	sāw.	N_odd	много	many	x	
sāɣr	V	sāɣr.	V_odd	рубить	chop	x	
sōrn	N	sōrn.	N_odd	золото	gold	x	
sōrup	N	sōrup.	N_even	лось	moose	x	
sōwər	N	sōwər.|sōwr.	N_even	заяц	hare	x	
sər	N	sər.	N_odd	вид	view	x	
sər	N	sər.	N_odd	способ	way	x	
t	N	t.	N_even	PTCL		x	
t	N	t.	N_even	Т		x	
t	V	t.	V_even	есть	eat	x	
ta	N	ta.	N_odd	EMPH		x	
ta	N	ta.	N_odd	NEG		x	
ta	N	ta.	N_odd	PST[3SG]		x	
ta	N	ta.	N_odd	PTCL1		x	
ta	N	ta.	N_odd	PTCL2		x	
ta	N	ta.	N_odd	вот	here	x	
ta	N	ta.	N_odd	женщина	woman	x	
ta	N	ta.	N_odd	зять	take	x	
ta	N	ta.	N_odd	лебедь	swan	x	
ta	N	ta.	N_odd	озеро	lake	x	
ta	N	ta.	N_odd	туда	there	x	
ta	V	ta.	V_odd	прийти	come	x	
ta	V	ta.	V_odd	тот	that	x	
ta=	X	ta.	X_odd	PTCL	PTCL	x	
tai	V	tai.	V_even	подходить	approach	x	
taj	N	taj.	N_odd	3SG		x	
taj	N	taj.	N_odd	это	this	x	
taj	V	taj.	V_odd	есть	eat	x	
taj	V	taj.	V_odd	подходить	approach	x	
tajap	V	tajap.	V_even	слопать	devour	x	
tajt	N	tajt.	N_odd	Сосьва	Sosva	x	
tajt	N	tajt.	N_odd	протока	channel	x	
tajt	N	tajt.	N_odd	протока/Сосьва		x	
takwi	N	takwi.	N_even	EMPH		x	
takwəs	N	takwəs.|takws.	N_even	осень	autumn	x	
tal	N	tal.	N_odd	CAR		x	
tal	V	tal.	V_odd	сесть	sit	x	
tal'ex	N	tal'ex.	N_even	вершина	top	x	
tal'x	N	tal'x.	N_odd	вершина	top	x	
talkwa	N	talkwa.	N_even	низкий	low	x	
talmat	V	talmat.	V_even	посадить	plant	x	
talt	V	talt.	V_odd	грузить	load	x	
talt	V	talt.	V_odd	загрузить	load	x	
talt	V	talt.	V_odd	погрузить	immerse	x	
taltəŋ	N	taltəŋ.|taltŋ.	N_even	талтынг	Taltyng	x	
tamle	ADJ	tamle.	ADJ_even	такой	such	x	
tan	N	tan.	N_odd	3PL		x	
tan	N	tan.	N_odd	3SG		x	
tar	V	tar.	V_odd	сквозь	through	x	
taramt	V	taramt.	V_even	пустить	let.go	x	
taraŋ	N	taraŋ.	N_even	известный	famous	x	
tarm	N	tarm.	N_odd	поверхность	surface	x	
tarmat	V	tarmat.	V_even	отпустить	let.go	x	
tart	V	tart.	V_odd	пустить	let.go	x	
tarwit	N	tarwit.	N_even	тяжело	heavy	x	
tarəŋ	N	tarəŋ.|tarŋ.	N_even	сосна	pine	x	
tas	ADJ	tas.	ADJ_odd	готовый	ready	c	
tas	V	tas.	V_odd	готовый	ready	x	
tau	N	tau.	N_even	3SG		x	
tau	N	tau.	N_even	3ЫП		x	
taw	N	taw.	N_odd	она	she	x	
tawaj	V	tawaj.	V_even	думать	think	x	
tawèn	N	tawèn.	N_odd	сейчас	now	x	
tax	N	tax.	N_odd	Здесь		x	
tax	V	tax.	V_odd	идти	go	x	
taxa	V	taxa.	V_even	уехать	leave	x	
taxt	N	taxt.	N_odd	гагара	loon	x	
taxə	N	taxə.	N_even	деться	get.lost	x	
taŋkw	V	taŋkw.	V_odd	мох	moss	c	
taɣ	N	taɣ.	N_odd	конопатить	caulk	x	
taɣ	V	taɣ.	V_odd	ветка	branch	x	
taɣ	V	taɣ.	V_odd	конопатить	caulk	x	
taɣip	N	taɣip.	N_even	преграда	barrier	x	
taɣl	N	taɣl.	N_odd	вместе	together	x	
taɣl	N	taɣl.	N_odd	полный	full	x	
taɣəl	N	taɣəl.|taɣl.	N_even	наполнение	filling	x	
tārwit	N	tārwit.	N_even	тяжесть	weight	x	
te	N	te.	N_odd	еда	food	x	
te	N	te.	N_odd	есть	eat	x	
te	V	te.	V_odd	есть	eat	x	
tel	N	tel.	N_odd	наверное	probably	x	
tel	V	tel.	V_odd	появиться	appear	x	
tel	V	tel.	V_odd	расти	grow	x	
ten		ten.	N_odd	3DU		x	
ten	N	ten.	N_odd	есть	eat	x	
tepəl	N	tepəl.|tepl.	N_even	лось	moose	x	
terən	V	terən.|tern.	V_even	битва	battle	x	
tetal	ADJ	tetal.	ADJ_even	голодный	hungry	x	
teɣ	N	teɣ.	N_odd	сюда	here	x	
ti	N	ti.	N_odd	3DU		x	
ti	N	ti.	N_odd	3SG		x	
ti	N	ti.	N_odd	ADD		x	
ti	N	ti.	N_odd	PTCL		x	
ti	N	ti.	N_odd	PTCL1		x	
ti	N	ti.	N_odd	PTCL2		x	
ti	N	ti.	N_odd	это	this	x	
tit	N	tit.	N_odd	здесь	here	x	
tit	N	tit.	N_odd	тут	here	x	
tit	V	tit.	V_odd	устье	mouth	x	
titt	N	titt.	N_odd	основание	base	x	
tiws	N	tiws.	N_odd	хватит	enough	c	
tiɣl	N	tiɣl.	N_odd	взлететь	take.off	x	
tiɣl	N	tiɣl.	N_odd	влететь	fly.in	x	
tiɣəlnəl	N	tiɣəlnəl.	N_odd	даже	even	x	
toll	V	toll.	V_odd	рваться	tear	x	
tolmat	V	tolmat.	V_even	выстрелить	shoot	x	
toləxpa	N	toləxpa.	N_odd	гроб	coffin	с	
toləɣ	V	toləɣ.|tolɣ.	V_even	невод	fishing.net	x	
tolɣ	N	tolɣ.	N_odd	невод	fishing.net	x	
tolɣ	V	tolɣ.	V_odd	невод	fishing.net	x	
tona	N	tona.	N_even	затем	then	x	
tona	N	tona.	N_even	потому	therefore	x	
tor	N	tor.	N_odd	небо	sky	x	
torew	N	torew.	N_even	медведь	bear	x	
toriɣ	N	toriɣ.	N_even	напротив	across	c	
tort	V	tort.	V_odd	закрыть	close	x	
torum	N	torum.	N_even	мир/бог		x	
torəɣ	N	torəɣ.|torɣ.	N_even	напротив	across	x	
torɣ	V	torɣ.	V_odd	трястись	shake	x	
tos	N	tos.	N_odd	камус	ski.skin	x	
tot	N	tot.	N_odd	3SG		x	
tot	N	tot.	N_odd	Там		x	
tot	N	tot.	N_odd	туда	there	x	
tot	V	tot.	V_odd	вести	lead	x	
touli	N	touli.	N_odd	довольно	enough	x	
tow	N	tow.	N_odd	грести	row	x	
tow	N	tow.	N_odd	иной	other	x	
towant	V	towant.	V_even	грести	row	x	
towart	V	towart.	V_even	закрыть	close	x	
towl	N	towl.	N_odd	крыло	wing	x	
towl	N	towli.	N_even	хватит	enough	x	
toxa	N	toxa.	N_even	так	so	x	
toxla	N	toxla.	N_even	воротник	collar	c	
toɕ	V	toɕ.	V_odd	поперечина	crossbar	c	
tu	N	tu.	N_odd	PTCL		x	
tui	N	tui.	N_even	лето	summer	x	
tujim	V	tujim.	V_even	выпадать	fall.out	x	
tujt	N	tujt.	N_odd	сани	sledge	x	
tul'a	N	tul'a.	N_even	палец	finger	x	
tulit	N	tulit.	N_even	тайком		x	
tulmax	N	tulmax.	N_even	росомаха	wolverine	x	
tulmax	V	tulmax.	V_even	росомаха	wolverine	x	
tum	V	tum.	V_odd	вход	entrance	x	
tumaj	N	tumaj.	N_even	думай	think	x	
tumaj	N	tumaj.	N_even	задумка	idea	x	
tumaj	N	tumaj.	N_even	почему	why	x	
tumaj	N	tumaj.	N_even	совет	advice	x	
tumaj	V	tumaj.	V_even	думать	think	x	
tuml'	V	tuml'.	V_odd	думать	think	x	
tup	N	tup.	N_odd	только	only	x	
tur	N	tur.	N_odd	Озеро		x	
tur	N	tur.	N_odd	озеро	lake	x	
turka	N	turka.	N_even	дробовик	shotgun	c	
turman	ADV	turman.	ADV_even	темно	dark	x	
turman	V	turman.	V_even	стемнеть	darken	x	
tuu	N	tuu.	N_even	туда	there	x	
tuw	N	tuw.	N_odd	3SG		x	
tuw	N	tuw.	N_odd	волокно	fiber	x	
tuw	N	tuw.	N_odd	там	there	x	
tuwl	N	tuwl.	N_odd	Потом		x	
tuwl	N	tuwl.	N_odd	и	and	x	
tuwl	N	tuwl.	N_odd	потом	then	x	
tuwl'e	N	tuwl'e.	N_even	туда	there	x	
tuwle	N	tuwle.	N_even	потом	then	x	
tuwəl	N	tuwəl.|tuwl.	N_even	Потом		x	
tuɕt	V	tuɕt.	V_odd	ставить	put	x	
tůl	V	tůl.	V_odd	внести	bring.in	x	
tůp	N	tůp.	N_odd	только	only	x	
tét	V	tét.	V_even	послать	send	x	
tā	N	tā.	N_odd	EMPH		x	
tāl'ax	N	tāl'ax.	N_even	верхушка	tip	x	
tārt	V	tārt.	V_odd	пустить	let.go	x	
tāɣat	V	tāɣat.	V_even	вешать	hang	x	
tēnki	PRON	tēnki.	PRON_even	2DU		x	
tūp	N	tūp.	N_odd	только	only	x	
tůp	N	tůp.	N_even	лишь	only	x	
təj	N	təj.	N_odd	сюда	here	x	
təst	V	təst.	V_odd	горевать	mourn	x	
təɣ	N	təɣ.	N_odd	сюда	here	x	
təɣl	N	təɣl.	N_odd	взлететь	take.off	x	
təɣəl	N	təɣəl.|təɣl.	N_even	сейчас	now	x	
tаw	N	tаw.	N_even	Он		x	
uj	N	uj.	N_odd	животное	animal	x	
uj	N	uj.	N_odd	зверь	animal	x	
ul	N	ul.	N_odd	2SG		x	
ul	N	ul.	N_odd	PROH		x	
ul'	N	ul'.	N_odd	огонь	fire	x	
ula	N	ula.	N_even	ловушка	trap	x	
ulta	N	ulta.	N_even	через	across	x	
ultə	N	ultə.	N_even	через	across	x	
ulum	N	ulum.	N_even	сон	dream	x	
ulə	N	ulə.	N_even	воспевание	praise	x	
unl	N	unl.	N_odd	сидеть	sit	x	
unl	V	unl.	V_odd	сидеть	sit	x	
unt	N	unt.	N_odd	сесть	sit	x	
unt	V	unt.	V_odd	сесть	sit	x	
upa	N	upa.	N_even	деверь	brother.in.law	x	
upa	V	upa.	V_even	брат	brother	x	
upa	V	upa.	V_even	деверь	brother.in.law	x	
ur	N	ur.	N_odd	способ	way	x	
ure	N	ure.	N_even	способ	way	x	
us	N	us.	N_odd	ADD		x	
us	N	us.	N_odd	город	town	x	
us	V	us.	V_odd	шагать	step	x	
ut	V	ut.	V_odd	лаять	bark	x	
uɕ	V	uɕ.	V_odd	встать	stand	x	
w	V	w.	V_even	взять	take	x	
w	V	w.	V_even	видеть	see	x	
wa	N	wa.	N_odd	богатырь	hero	x	
waj	N	waj.	N_odd	чулки/кисы		x	
want	N	want.	N_odd	груз	load	x	
want	V	want.	V_odd	стадо	herd	x	
wantl	V	wantl.	V_odd	кочевать	roam	x	
wantle	N	wantle.	N_even	переехать	move	x	
waps	N	waps.	N_odd	зять	take	x	
war	V	war.	V_odd	cделать		x	
war	V	war.	V_odd	делать	do	x	
was	V	was.	V_odd	видеть	see	x	
wasəɣ	N	wasəɣ.|wasɣ.	N_even	больше	more	x	
wat	N	wat.	N_odd	30'		x	
wat	N	wat.	N_odd	3SG		x	
wat	N	wat.	N_odd	берег	shore	x	
wat	N	wat.	N_odd	тридцть		x	
wat	V	wat.	V_odd	тридцать	thirty	x	
wat'a	ADJ	wat'a.	ADJ_even	короткий	short	x	
wat'a	N	wat'a.	N_even	коротко	short	x	
wata	N	wata.	N_even	берег	shore	x	
wata	N	wata.	N_even	торговля	trade	x	
wati	ADJ	wati.	ADJ_even	короткий	short	x	
wati	N	wati.	N_even	коротко	short	x	
waŋ	V	waŋ.	V_odd	видеть	see	x	
waŋ	V	waŋ.	V_odd	плечо	shoulder	x	
waŋk	V	waŋk.	V_odd	ползти	crawl	x	
waŋn	N	waŋn.	N_odd	плечо	shoulder	x	
waɣ	N	waɣ.	N_odd	мощь	power	x	
waɣ	N	waɣ.	N_odd	сила	strength	x	
welat	V	welat.	V_even	бить	hit	x	
werm	V	werm.	V_odd	смочь	be.able	x	
weɕ	N	weɕ.	N_odd	красота	beauty	x	
wi	V	wi.	V_odd	взять	take	x	
win	N	win.	N_odd	вино	wine	x	
wit	N	wit.	N_odd	Вода		x	
wiɣir	ADJ	wiɣir.	ADJ_even	красный	red	x	
woj	N	woj.	N_odd	брать	take	x	
woj	V	woj.	V_odd	брать	take	x	
wojkan	N	wojkan.	N_even	светлый	light	x	
wor	N	wor.	N_odd	лес	forest	x	
wor	N	wor.	N_odd	мощь	power	x	
wor	N	wor.	N_odd	сила	strength	x	
wor	V	wor.	V_odd	мощь	power	x	
wos	N	wos.	N_odd	OPT		x	
woss	N	woss.	N_odd	OPT		x	
wow	V	wow.	V_odd	звать	call	x	
woww	V	woww.	V_odd	просить	ask	x	
woŋxa	N	woŋxa.	N_even	яма	pit	x	
woɕ	N	woɕ.	N_odd	грязь	mud	c	
woɕkas	V	woɕkas.	V_even	выкинуть	throw.out	x	
woɕkas	V	woɕkas.	V_even	сбросить	dump	x	
woɕlax	N	woɕlax.	N_even	грязь	mud	x	
wāt'a	N	wāt'a.	N_even	коротко	short	x	
wōŋx	N	wōŋx.	N_odd	яма	pit	x	
wəɣər	ADJ	wəɣər.|wəɣr.	ADJ_even	красный	red	x	
x	N	x.	N_even	Ц		x	
xajt	N	xajt.	N_odd	бег	run	x	
xajt	V	xajt.	V_odd	бег	run	x	
xajt	V	xajt.	V_odd	бегать	run	x	
xajta	V	xajta.	V_even	бежать	run	x	
xal'	N	xal'.	N_odd	берёза	birch	x	
xalt	N	xalt.	N_odd	между	between	x	
xan	V	xan.	V_odd	прилипнуть	stick	x	
xan'iɕt	V	xan'iɕt.	V_even	научить	teach	x	
xansa	N	xansa.	N_even	узор	pattern	x	
xant	N	xant.	N_odd	сера	sulfur	c	
xantə	N	xantə.	N_even	сера	sulfur	x	
xanəlpatta	N	xanəlpatta.	N_even	пазуха	cavity	x	
xar	N	xar.	N_odd	самец	male	x	
xars	ADJ	xars.	ADJ_odd	полноводный	full.flowing	c	
xars	V	xars.	V_odd	полноводный	full.flowing	x	
xarəɣl	V	xarəɣl.|xarɣl.	V_even	потухнуть	go.out	x	
xas	V	xas.	V_odd	писать	write	x	
xas	V	xas.	V_odd	привязать	tie	x	
xas	V	xas.	V_odd	тащить	drag	x	
xax	N	xax.	N_odd	взобраться	climb	x	
xaŋra	N	xaŋra.	N_even	подколенок		x	
xaŋx	V	xaŋx.	V_odd	взобраться	climb	x	
xaɕl	V	xaɕl.	V_odd	рваться	tear	c	
xitərt	V	xitərt.|xitrt.	V_even	ударить	hit	c	
xo	N	xo.	N_odd	кто	who	x	
xo	V	xo.	V_odd	кто	who	x	
xoj	V	xoj.	V_odd	достичь	achieve	x	
xoj	V	xoj.	V_odd	удариться	bump.into	x	
xoli	ADJ	xoli.	ADJ_even	утренний	morning	x	
xolit	ADJ	xolit.	ADJ_even	завтрашний	tomorrow's	x	
xolit	N	xolit.	N_even	завтрашний	tomorrow's	x	
xolitan	N	xolitan.	N_odd	завтра	tomorrow	x	
xomi	N	xomi.	N_even	навзничь	upside.down	x	
xon	N	xon.	N_odd	царь	tsar	x	
xon	N	xon.	N_odd	царь[LAT]		x	
xoni	N	xoni.	N_even	навзничь	upside.down	x	
xont	V	xont.	V_odd	искать	search	x	
xopəlt	V	xopəlt.|xoplt.	V_even	греметь	thunder	x	
xos	N	xos.	N_odd	длина	length	x	
xosa	ADJ	xosa.	ADJ_even	длинный	long	x	
xosa	N	xosa.	N_even	далеко	far	x	
xosa	N	xosa.	N_even	далеко/долго		x	
xosa	N	xosa.	N_even	длинный	long	x	
xosa	N	xosa.	N_even	долго	long	x	
xosit	N	xosit.	N_even	по	by	x	
xotal	N	xotal.	N_even	день	day	x	
xotal	N	xotal.	N_even	солнце	sun	x	
xotal	V	xotal.	V_even	рассветать	dawn	x	
xotəl	N	xotəl.|xotl.	N_even	день	day	x	
xoɕa	ADJ	xoɕa.	ADJ_even	засохший	dried.up	c	
xuij	V	xuij.	V_even	спать	sleep	x	
xuj	V	xuj.	V_odd	ложиться	lie.down	x	
xuj	V	xuj.	V_odd	спать	sleep	x	
xuja	V	xuja.	V_even	лежать	lie	x	
xujn'utəl	V	xujn'utəl.	V_odd	спать	sleep	x	
xul	V	xul.	V_odd	ночевать	spend.the.night	x	
xul'iɣl	V	xul'iɣl.	V_even	всплыть	surface	x	
xul'm	N	xul'm.	N_odd	зона	zone	x	
xul't	V	xul't.	V_odd	остаться	stay	x	
xul'təs	V	xul'təs.|xul'ts.	V_even	остаться	stay	x	
xum	N	xum.	N_odd	человек	person	x	
xumi	N	xumi.	N_even	мужчина	man	x	
xumle	N	xumle.	N_even	как	like	x	
xumus	ADJ	xumus.	ADJ_even	какой	what.kind	x	
xunt	N	xunt.	N_odd	котомка	knapsack	с	
xunt	V	xunt.	V_odd	вычерпывать	scoop.out	x	
xunt	V	xunt.	V_odd	котомка	knapsack	x	
xuntel	V	xuntel.	V_even	слушать	listen	x	
xuntl	V	xuntl.	V_odd	слушать	listen	x	
xuntəl	V	xuntəl.|xuntl.	V_even	слушать	listen	x	
xur	N	xur.	N_odd	берег	shore	x	
xur	V	xur.	V_odd	берег	shore	x	
xuri	N	xuri.	N_even	изображение	image	x	
xuri	N	xuri.	N_even	узор	pattern	x	
xurip	N	xurip.	N_even	образ	image	x	
xurip	N	xurip.	N_even	свойство	property	x	
xuriɣ	N	xuriɣ.	N_even	мешок	bag	x	
xurm	N	xurm.	N_odd	три	three	x	
xurp	N	xurp.	N_odd	коробка	box	x	
xurum	N	xurum.	N_even	три	three	x	
xurəm	N	xurəm.|xurm.	N_even	три	three	x	
xurəɣ	N	xurəɣ.|xurɣ.	N_even	мешок	bag	x	
xus	N	xus.	N_odd	жечь	burn	x	
xusl	V	xusl.	V_odd	отслаиваться	flake.off	c	
xuɕ	N	xuɕ.	N_odd	слуга	servant	x	
xāŋxt	V	xāŋxt.	V_odd	загнать	drive	x	
xōj	V	xōj.	V_odd	касаться	touch	x	
xōmi	N	xōmi.	N_even	EMPH		x	
xōmi	N	xōmi.	N_even	ничком	face.down	x	
xōn	N	xōn.	N_odd	король	king	x	
xōnt	V	xōnt.	V_odd	воевать	fight	x	
xōnt	V	xōnt.	V_odd	находить	find	x	
xōs	N	xōs.	N_odd	длина	length	x	
xōsa	ADV	xōsa.	ADV_even	долго	long	x	
xōt	N	xōt.	N_odd	где	where	x	
xōŋ	N	xōŋ.	N_odd	король	king	x	
xūrm	N	xūrm.	N_odd	Три		x	
xūrum	N	xūrum.	N_even	Три		x	
xəl	V	xəl.	V_odd	копать	dig	x	
āni	N	āni.	N_even	блюдо	dish	x	
āni	N	āni.	N_even	тарелка	plate	x	
āran	N	āran.	N_even	Аран		x	
āse	N	āse.	N_even	отец	father	x	
āt'i	N	āt'i.	N_even	EX		x	
āt'i	N	āt'i.	N_even	нет	no	x	
āŋkwal	N	āŋkwal.	N_even	ствол	trunk	x	
āɕ	N	āɕ.	N_odd	отец	father	x	
āɕe	N	āɕe.	N_even	отец	father	x	
ē	N	ē.	N_odd	э	hey	x	
ēl	X	ēl.	X_odd	вперед	forward	x	
ēla	X	ēla.	X_even	вперед	forward	x	
ērtt	N	ērtt.	N_odd	момент	moment	x	
ēti	V	ēti.	V_even	ночь	night	x	
īti	V	īti.	V_even	вечер	evening	x	
ŋōŋx	N	ŋōŋx.	N_odd	вверх	up	x	
ō	N	ō.	N_odd	Ж		x	
ōj	V	ōj.	V_odd	заснуть	fall.asleep	x	
ōl	V	ōl.	V_odd	жить	live	x	
ōn's	V	ōn's.	V_odd	иметь	have	x	
ōs	N	ōs.	N_odd	время	time	x	
ōsəŋ	ADJ	ōsəŋ.|ōsŋ.	ADJ_even	толстый	thick	x	
ōxsar	N	ōxsar.	N_even	лиса	fox	x	
ōɕa	N	ōɕa.	N_even	3SG		x	
ūj	N	ūj.	N_odd	звери	animals	x	
ūlum	N	ūlum.	N_even	сон	dream	x	
ūnt	V	ūnt.	V_odd	сидеть	sit	x	
ūr	V	ūr.	V_odd	держать	hold	x	
ɕai	N	ɕai.	N_even	чай	tea	x	
ɕakw	V	ɕakw.	V_odd	вымя	udder	x	
ɕaliɣ	ADJ	ɕaliɣ.	ADJ_even	чистый	clean	c	
ɕalt	V	ɕalt.	V_odd	входить	enter	x	
ɕalt	V	ɕalt.	V_odd	зайти	enter	x	
ɕaləɣ	N	ɕaləɣ.|ɕalɣ.	N_even	серебро	silver	x	
ɕalɣ	N	ɕalɣ.	N_odd	серебро	silver	c	
ɕampur	N	ɕampur.	N_even	обруч	hoop	c	
ɕanèn	N	ɕanèn.	N_odd	2DU		x	
ɕar	ADJ	ɕar.	ADJ_odd	самый	most	x	
ɕar	N	ɕar.	N_odd	самый	most	x	
ɕar	N	ɕar.	N_odd	совсем	completely	x	
ɕaras	N	ɕaras.	N_even	море	sea	x	
